date,equity,close,halted,drawdown_pct
2024-01-24,102481.54,471.1761,False,1.5095
2024-01-25,102481.54,473.7389,False,1.5095
2024-01-26,102481.54,473.137,False,1.5095
2024-01-29,102481.54,476.884,False,1.5095
2024-01-30,102481.54,476.515,False,1.5095
2024-01-31,102481.54,468.7397,False,1.5095
2024-02-01,102481.54,474.8746,False,1.5095
2024-02-02,102481.54,479.8738,False,1.5095
2024-02-05,102481.54,478.1264,False,1.5095
2024-02-06,102481.54,479.5146,False,1.5095
2024-02-07,102481.54,483.5139,False,1.5095
2024-02-08,102481.54,483.7275,False,1.5095
2024-02-09,102481.54,486.5232,False,1.5095
2024-02-12,102481.54,486.3096,False,1.5095
2024-02-13,102481.54,479.6116,False,1.5095
2024-02-14,102481.54,483.9702,False,1.5095
2024-02-15,102481.54,487.3095,False,1.5095
2024-02-16,102481.54,484.8827,False,1.5095
2024-02-20,102481.54,482.2132,False,1.5095
2024-02-21,102481.54,482.65,False,1.5095
2024-02-22,102481.54,492.6387,False,1.5095
2024-02-23,102481.54,492.9785,False,1.5095
2024-02-26,102481.54,491.1728,False,1.5095
2024-02-27,102481.54,492.0854,False,1.5095
2024-02-28,102481.54,491.435,False,1.5095
2024-02-29,102481.54,493.2017,False,1.5095
2024-03-01,102481.54,497.832,False,1.5095
2024-03-04,102481.54,497.2982,False,1.5095
2024-03-05,102481.54,492.3281,False,1.5095
2024-03-06,102481.54,494.8228,False,1.5095
2024-03-07,102481.54,499.7346,False,1.5095
2024-03-08,102481.54,496.7351,False,1.5095
2024-03-11,102481.54,496.308,False,1.5095
2024-03-12,102481.54,501.6469,False,1.5095
2024-03-13,102481.54,500.8606,False,1.5095
2024-03-14,102481.54,499.8705,False,1.5095
2024-03-15,102481.54,496.4381,False,1.5095
2024-03-18,102481.54,499.3885,False,1.5095
2024-03-19,102481.54,502.1637,False,1.5095
2024-03-20,102481.54,506.8083,False,1.5095
2024-03-21,102481.54,508.4832,False,1.5095
2024-03-22,102481.54,507.5193,False,1.5095
2024-03-25,102481.54,506.1171,False,1.5095
2024-03-26,102481.54,505.1823,False,1.5095
2024-03-27,102481.54,509.4277,False,1.5095
2024-03-28,102481.54,509.3303,False,1.5095
2024-04-01,102481.54,508.4442,False,1.5095
2024-04-02,102481.54,505.2115,False,1.5095
2024-04-03,102481.54,505.7665,False,1.5095
2024-04-04,102481.54,499.593,False,1.5095
2024-04-05,102481.54,504.8121,False,1.5095
2024-04-08,102481.54,505.0945,False,1.5095
2024-04-09,102481.54,505.6789,False,1.5095
2024-04-10,102481.54,500.6154,False,1.5095
2024-04-11,102481.54,504.3935,False,1.5095
2024-04-12,102481.54,497.4314,False,1.5095
2024-04-15,102481.54,491.1995,False,1.5095
2024-04-16,102481.54,490.3036,False,1.5095
2024-04-17,102481.54,487.4019,False,1.5095
2024-04-18,102481.54,486.3989,False,1.5095
2024-04-19,102481.54,482.1535,False,1.5095
2024-04-22,102481.54,486.5938,False,1.5095
2024-04-23,102481.54,492.3679,False,1.5095
2024-04-24,102481.54,492.1342,False,1.5095
2024-04-25,102481.54,490.2646,False,1.5095
2024-04-26,102481.54,494.9094,False,1.5095
2024-04-29,102481.54,496.6621,False,1.5095
2024-04-30,102481.54,488.7943,False,1.5095
2024-05-01,102481.54,487.2072,False,1.5095
2024-05-02,102481.54,491.7642,False,1.5095
2024-05-03,102481.54,497.8598,False,1.5095
2024-05-06,102481.54,503.0011,False,1.5095
2024-05-07,102481.54,503.5562,False,1.5095
2024-05-08,102481.54,503.6048,False,1.5095
2024-05-09,102481.54,506.5064,False,1.5095
2024-05-10,102481.54,507.1589,False,1.5095
2024-05-13,102481.54,507.2271,False,1.5095
2024-05-14,102481.54,509.5544,False,1.5095
2024-05-15,102481.54,515.8642,False,1.5095
2024-05-16,102481.54,514.8027,False,1.5095
2024-05-17,102481.54,515.5427,False,1.5095
2024-05-20,102404.62,516.1367,False,1.5834
2024-05-21,102593.28,517.4026,False,1.4021
2024-05-22,102371.23,515.9127,False,1.6155
2024-05-23,101809.63,512.1444,False,2.1553
2024-05-24,102314.66,515.5331,False,1.6699
2024-05-28,102368.33,515.8932,False,1.6183
2024-05-29,101829.95,512.2808,False,2.1357
2024-05-30,101323.5,508.8825,False,2.6225
2024-05-31,102014.25,513.5174,False,1.9586
2024-06-03,102076.66,513.9362,False,1.8986
2024-06-04,102162.27,514.5106,False,1.8163
2024-06-05,103073.62,520.6257,False,0.9405
2024-06-06,103072.16,520.6159,False,0.9419
2024-06-07,102977.83,519.9829,False,1.0326
2024-06-10,103217.28,521.5896,False,0.8024
2024-06-11,103404.51,522.8459,False,0.6225
2024-06-12,104044.46,527.14,False,0.0075
2024-06-13,104202.63,528.2012,False,0.0
2024-06-14,104250.53,528.5226,False,0.0
2024-06-17,104877.45,532.7292,False,0.0
2024-06-18,105079.14,534.0826,False,0.0
2024-06-20,104862.93,532.6318,False,0.2058
2024-06-21,104756.5,531.9177,False,0.307
2024-06-24,104498.82,530.1887,False,0.5523
2024-06-25,104803.1,532.2303,False,0.2627
2024-06-26,104902.1,532.8946,False,0.1685
2024-06-27,105027.3,533.7347,False,0.0493
2024-06-28,104714.28,531.6344,False,0.3472
2024-07-01,104877.35,532.7286,False,0.192
2024-07-02,105411.65,536.3137,False,0.0
2024-07-03,105768.33,538.707,False,0.0
2024-07-05,106231.3,541.8135,False,0.0
2024-07-08,106324.47,542.4386,False,0.0
2024-07-09,106403.09,542.9661,False,0.0
2024-07-10,107203.81,548.3389,False,0.0
2024-07-11,106499.18,543.6109,False,0.6573
2024-07-12,107010.2,547.0398,False,0.1806
2024-07-15,107234.39,548.5441,False,0.0
2024-07-16,107719.17,551.7969,False,0.0
2024-07-17,106566.15,544.0602,False,1.0704
2024-07-18,105943.03,539.8792,False,1.6489
2024-07-19,105733.95,536.2941,False,1.843
2024-07-22,105733.95,541.8232,False,1.843
2024-07-23,105733.95,540.9734,False,1.843
2024-07-24,105733.95,528.7136,False,1.843
2024-07-25,105733.95,525.9587,False,1.843
2024-07-26,105733.95,531.8492,False,1.843
2024-07-29,105733.95,532.1619,False,1.843
2024-07-30,105733.95,529.4658,False,1.843
2024-07-31,105733.95,538.072,False,1.843
2024-08-01,105733.95,530.4525,False,1.843
2024-08-02,105733.95,520.5762,False,1.843
2024-08-05,105733.95,505.4151,False,1.843
2024-08-06,105733.95,510.0749,False,1.843
2024-08-07,105733.95,506.6655,False,1.843
2024-08-08,105733.95,518.3782,False,1.843
2024-08-09,105733.95,520.6641,False,1.843
2024-08-12,105733.95,520.9377,False,1.843
2024-08-13,105733.95,529.5049,False,1.843
2024-08-14,105733.95,531.1752,False,1.843
2024-08-15,105733.95,540.2797,False,1.843
2024-08-16,105733.95,541.491,False,1.843
2024-08-19,105733.95,546.6685,False,1.843
2024-08-20,105733.95,545.7795,False,1.843
2024-08-21,105733.95,547.6552,False,1.843
2024-08-22,105733.95,543.3569,False,1.843
2024-08-23,105733.95,549.1302,False,1.843
2024-08-26,105733.95,547.8212,False,1.843
2024-08-27,105733.95,548.5734,False,1.843
2024-08-28,105733.95,545.3888,False,1.843
2024-08-29,105733.95,545.4376,False,1.843
2024-08-30,105733.95,550.6443,False,1.843
2024-09-03,105681.14,539.3127,False,1.892
2024-09-04,105573.06,538.2087,False,1.9923
2024-09-05,105444.9,536.8998,False,2.1113
2024-09-06,104560.18,527.8637,False,2.9326
2024-09-09,105138.82,533.7737,False,2.3954
2024-09-10,105366.46,536.0987,False,2.1841
2024-09-11,105904.94,541.5984,False,1.6842
2024-09-12,106351.62,546.1605,False,1.2696
2024-09-13,106630.9,549.0129,False,1.0103
2024-09-16,106710.29,549.8239,False,0.9366
2024-09-17,106732.29,550.0485,False,0.9162
2024-09-18,106572.56,548.4171,False,1.0644
2024-09-19,107488.84,557.7755,False,0.2138
2024-09-20,107394.43,556.8113,False,0.3015
2024-09-23,107530.67,558.2028,False,0.175
2024-09-24,107687.05,559.8,False,0.0298
2024-09-25,107566.16,558.5652,False,0.1421
2024-09-26,107782.99,560.7798,False,0.0
2024-09-27,107703.36,559.9665,False,0.0739
2024-09-30,107923.06,562.2104,False,0.0
2024-10-01,107429.93,557.1739,False,0.4569
2024-10-02,107452.96,557.4091,False,0.4356
2024-10-03,107353.18,556.39,False,0.528
2024-10-04,107848.23,561.4461,False,0.0693
2024-10-07,107351.27,556.3704,False,0.5298
2024-10-08,107866.46,561.6323,False,0.0524
2024-10-09,108247.34,565.5225,False,0.0
2024-10-10,108150.44,564.5327,False,0.0895
2024-10-11,108481.43,567.9133,False,0.0
2024-10-14,108936.18,572.5579,False,0.0
2024-10-15,108500.61,568.1093,False,0.3998
2024-10-16,108742.38,570.5786,False,0.1779
2024-10-17,108747.17,570.6274,False,0.1735
2024-10-18,108962.08,572.8224,False,0.0
2024-10-21,108869.98,571.8817,False,0.0845
2024-10-22,108840.24,571.578,False,0.1118
2024-10-23,108328.88,566.3553,False,0.5811
2024-10-24,108448.81,567.5801,False,0.4711
2024-10-25,108429.61,567.384,False,0.4887
2024-10-28,108601.36,569.1382,False,0.3311
2024-10-29,108691.54,570.0593,False,0.2483
2024-10-30,108522.68,568.3347,False,0.4033
2024-10-31,107556.24,557.1935,False,1.2902
2024-11-01,107556.24,559.5451,False,1.2902
2024-11-04,107556.24,558.3399,False,1.2902
2024-11-05,107556.24,565.0913,False,1.2902
2024-11-06,107556.24,579.1426,False,1.2902
2024-11-07,107556.24,583.6206,False,1.2902
2024-11-08,107556.24,586.1486,False,1.2902
2024-11-11,107556.24,586.7071,False,1.2902
2024-11-12,107556.24,584.8847,False,1.2902
2024-11-13,107556.24,585.1688,False,1.2902
2024-11-14,107556.24,581.4061,False,1.2902
2024-11-15,107556.24,573.9591,False,1.2902
2024-11-18,107556.24,576.3108,False,1.2902
2024-11-19,107556.24,578.4175,False,1.2902
2024-11-20,107556.24,578.6135,False,1.2902
2024-11-21,107556.24,581.7196,False,1.2902
2024-11-22,107556.24,583.5226,False,1.2902
2024-11-25,107556.24,585.502,False,1.2902
2024-11-26,107556.24,588.5591,False,1.2902
2024-11-27,107556.24,586.7758,False,1.2902
2024-11-29,107556.24,590.4209,False,1.2902
2024-12-02,107556.24,591.4791,False,1.2902
2024-12-03,107556.24,591.7535,False,1.2902
2024-12-04,107556.24,595.428,False,1.2902
2024-12-05,107556.24,594.4481,False,1.2902
2024-12-06,107556.24,595.5751,False,1.2902
2024-12-09,107556.24,592.508,False,1.2902
2024-12-10,107556.24,590.6659,False,1.2902
2024-12-11,107556.24,595.2321,False,1.2902
2024-12-12,107556.24,592.165,False,1.2902
2024-12-13,107556.24,592.0475,False,1.2902
2024-12-16,107556.24,594.5755,False,1.2902
2024-12-17,107556.24,592.1259,False,1.2902
2024-12-18,107556.24,574.4785,False,1.2902
2024-12-19,107556.24,574.302,False,1.2902
2024-12-20,107556.24,581.2,False,1.2902
2024-12-23,107556.24,584.6804,False,1.2902
2024-12-24,107556.24,591.1791,False,1.2902
2024-12-26,107556.24,591.2185,False,1.2902
2024-12-27,107556.24,584.995,False,1.2902
2024-12-30,107556.24,578.3193,False,1.2902
2024-12-31,107556.24,576.2153,False,1.2902
2025-01-02,107556.24,574.7996,False,1.2902
2025-01-03,107556.24,581.9865,False,1.2902
2025-01-06,107556.24,585.3391,False,1.2902
2025-01-07,107556.24,578.7223,False,1.2902
2025-01-08,107556.24,579.5679,False,1.2902
2025-01-10,107556.24,570.7194,False,1.2902
2025-01-13,107556.24,571.6042,False,1.2902
2025-01-14,107556.24,572.3907,False,1.2902
2025-01-15,107556.24,582.8026,False,1.2902
2025-01-16,107556.24,581.6817,False,1.2902
2025-01-17,107556.24,587.5218,False,1.2902
2025-01-21,107556.24,592.8996,False,1.2902
2025-01-22,107556.24,596.2327,False,1.2902
2025-01-23,107556.24,599.4869,False,1.2902
2025-01-24,107556.24,597.7368,False,1.2902
2025-01-27,107556.24,589.2816,False,1.2902
2025-01-28,107556.24,594.3449,False,1.2902
2025-01-29,107556.24,591.6805,False,1.2902
2025-01-30,107556.24,594.8561,False,1.2902
2025-01-31,107556.24,591.6904,False,1.2902
2025-02-03,107556.24,587.7086,False,1.2902
2025-02-04,107501.45,591.6511,False,1.3405
2025-02-05,107723.59,594.05,False,1.1366
2025-02-06,107914.77,596.1146,False,0.9612
2025-02-07,107409.5,590.658,False,1.4249
2025-02-10,107780.94,594.6694,False,1.084
2025-02-11,107822.82,595.1216,False,1.0456
2025-02-12,107645.29,593.2044,False,1.2085
2025-02-13,108225.21,599.4672,False,0.6763
2025-02-14,108222.49,599.4378,False,0.6788
2025-02-18,108385.44,601.1976,False,0.5292
2025-02-19,108516.54,602.6134,False,0.4089
2025-02-20,108284.38,600.1063,False,0.622
2025-02-21,107333.94,589.842,False,1.4942
2025-02-24,107085.4,587.158,False,1.7223
2025-02-25,106970.43,584.238,False,1.8278
2025-02-26,106970.43,584.5329,False,1.8278
2025-02-27,106970.43,575.2026,False,1.8278
2025-02-28,106970.43,584.1789,False,1.8278
2025-03-03,106970.43,573.9442,False,1.8278
2025-03-04,106970.43,567.1504,False,1.8278
2025-03-05,106970.43,573.2461,False,1.8278
2025-03-06,106970.43,563.0703,False,1.8278
2025-03-07,106970.43,566.2262,False,1.8278
2025-03-10,106970.43,551.1445,False,1.8278
2025-03-11,106970.43,546.5629,False,1.8278
2025-03-12,106970.43,549.4632,False,1.8278
2025-03-13,106970.43,542.1387,False,1.8278
2025-03-14,106970.43,553.337,False,1.8278
2025-03-17,106970.43,557.6039,False,1.8278
2025-03-18,106970.43,551.5771,False,1.8278
2025-03-19,106970.43,557.5842,False,1.8278
2025-03-20,106970.43,555.9719,False,1.8278
2025-03-21,106970.43,556.1553,False,1.8278
2025-03-24,106970.43,566.1152,False,1.8278
2025-03-25,106970.43,567.476,False,1.8278
2025-03-26,106970.43,560.7013,False,1.8278
2025-03-27,106970.43,559.2122,False,1.8278
2025-03-28,106970.43,547.9507,False,1.8278
2025-03-31,106970.43,551.6289,False,1.8278
2025-04-01,106970.43,553.187,False,1.8278
2025-04-02,106970.43,556.6877,False,1.8278
2025-04-03,106970.43,529.2538,False,1.8278
2025-04-04,106970.43,498.2697,False,1.8278
2025-04-07,106970.43,497.3822,False,1.8278
2025-04-08,106970.43,489.5918,False,1.8278
2025-04-09,106970.43,541.0084,False,1.8278
2025-04-10,106970.43,517.3019,False,1.8278
2025-04-11,106970.43,526.5321,False,1.8278
2025-04-14,106970.43,531.6402,False,1.8278
2025-04-15,106970.43,530.1512,False,1.8278
2025-04-16,106970.43,518.3669,False,1.8278
2025-04-17,106970.43,519.1065,False,1.8278
2025-04-21,106970.43,506.7503,False,1.8278
2025-04-22,106970.43,519.9349,False,1.8278
2025-04-23,106970.43,527.9915,False,1.8278
2025-04-24,106970.43,539.1052,False,1.8278
2025-04-25,106970.43,543.0004,False,1.8278
2025-04-28,106970.43,543.2074,False,1.8278
2025-04-29,106970.43,546.6293,False,1.8278
2025-04-30,106970.43,546.8463,False,1.8278
2025-05-01,106970.43,550.7217,False,1.8278
2025-05-02,106970.43,558.8967,False,1.8278
2025-05-05,106970.43,555.6918,False,1.8278
2025-05-06,106970.43,551.0472,False,1.8278
2025-05-07,106970.43,553.3645,False,1.8278
2025-05-08,106970.43,557.2203,False,1.8278
2025-05-09,106970.43,556.5103,False,1.8278
2025-05-12,106970.43,574.9015,False,1.8278
2025-05-13,106970.43,578.6981,False,1.8278
2025-05-14,106926.0,579.4377,False,1.8686
2025-05-15,107142.97,582.2678,False,1.6695
2025-05-16,107425.71,585.956,False,1.41
2025-05-19,107474.85,586.597,False,1.3649
2025-05-20,107323.65,584.6247,False,1.5037
2025-05-21,106568.43,574.7733,False,2.1968
2025-05-22,106585.82,575.0001,False,2.1808
2025-05-23,106284.94,571.0754,False,2.4569
2025-05-27,107195.13,582.9483,False,1.6216
2025-05-28,106936.58,579.5757,False,1.8589
2025-05-29,107111.97,581.8635,False,1.6979
2025-05-30,107062.08,581.2128,False,1.7437
2025-06-02,107313.07,584.4867,False,1.5134
2025-06-03,107568.58,587.8198,False,1.2789
2025-06-04,107556.49,587.662,False,1.29
2025-06-05,107338.77,584.8219,False,1.4898
2025-06-06,107799.16,590.8275,False,1.0673
2025-06-09,107839.98,591.3599,False,1.0298
2025-06-10,108097.02,594.7129,False,0.7939
2025-06-11,107966.99,593.0167,False,0.9132
2025-06-12,108147.66,595.3735,False,0.7474
2025-06-13,107637.38,588.7171,False,1.2157
2025-06-16,108066.77,594.3184,False,0.8217
2025-06-17,107677.45,589.2398,False,1.179
2025-06-18,107670.64,589.151,False,1.1852
2025-06-20,107564.57,587.7674,False,1.2826
2025-06-23,108009.64,593.5731,False,0.8741
2025-06-24,108512.33,600.1304,False,0.4128
2025-06-25,108538.11,600.4667,False,0.3891
2025-06-26,108898.27,605.1647,False,0.0586
2025-06-27,109128.76,608.1713,False,0.0
2025-06-30,109351.67,611.0791,False,0.0
2025-07-01,109336.51,610.8813,False,0.0139
2025-07-02,109548.8,613.6506,False,0.0
2025-07-03,109919.57,618.487,False,0.0
2025-07-07,109566.25,613.8781,False,0.3214
2025-07-08,109540.47,613.5418,False,0.3449
2025-07-09,109822.52,617.221,False,0.0883
2025-07-10,109955.96,618.9617,False,0.0
2025-07-11,109789.16,616.7858,False,0.1517
2025-07-14,109879.38,617.9627,False,0.0697
2025-07-15,109676.94,615.3221,False,0.2538
2025-07-16,109834.65,617.3792,False,0.1103
2025-07-17,110124.28,621.1573,False,0.0
2025-07-18,110089.41,620.7025,False,0.0317
2025-07-21,110179.64,621.8794,False,0.0
2025-07-22,110186.46,621.9684,False,0.0
2025-07-23,110592.11,627.2598,False,0.0
2025-07-24,110608.02,627.4675,False,0.0
2025-07-25,110811.22,630.118,False,0.0
2025-07-28,110799.09,629.9598,False,0.0109
2025-07-29,110671.71,628.2983,False,0.1259
2025-07-30,110611.06,627.5071,False,0.1806
2025-07-31,110430.6,625.1531,False,0.3435
2025-08-01,109850.4,614.9066,False,0.8671
2025-08-04,109850.4,624.2531,False,0.8671
2025-08-05,109850.4,621.0881,False,0.8671
2025-08-06,109850.4,625.8455,False,0.8671
2025-08-07,109850.4,625.3212,False,0.8671
2025-08-08,109850.4,630.1973,False,0.8671
2025-08-11,109850.4,628.951,False,0.8671
2025-08-12,109850.4,635.6469,False,0.8671
2025-08-13,109850.4,637.8228,False,0.8671
2025-08-14,109850.4,637.8821,False,0.8671
2025-08-15,109850.4,636.3887,False,0.8671
2025-08-18,109850.4,636.2501,False,0.8671
2025-08-19,109850.4,632.7984,False,0.8671
2025-08-20,109850.4,631.117,False,0.8671
2025-08-21,109850.4,628.5851,False,0.8671
2025-08-22,109850.4,638.2382,False,0.8671
2025-08-25,109850.4,635.4292,False,0.8671
2025-08-26,109850.4,638.0898,False,0.8671
2025-08-27,109850.4,639.5436,False,0.8671
2025-08-28,109850.4,641.8085,False,0.8671
2025-08-29,109850.4,637.981,False,0.8671
2025-09-02,109850.4,633.2534,False,0.8671
2025-09-03,109850.4,636.6854,False,0.8671
2025-09-04,109850.4,642.0063,False,0.8671
2025-09-05,109850.4,640.147,False,0.8671
2025-09-08,109850.4,641.7195,False,0.8671
2025-09-09,109850.4,643.2031,False,0.8671
2025-09-10,109850.4,645.0626,False,0.8671
2025-09-11,109850.4,650.4232,False,0.8671
2025-09-12,109850.4,650.2054,False,0.8671
2025-09-15,109850.4,653.6671,False,0.8671
2025-09-16,109850.4,652.7671,False,0.8671
2025-09-17,109850.4,651.9562,False,0.8671
2025-09-18,109850.4,655.0024,False,0.8671
2025-09-19,109850.4,658.2465,False,0.8671
2025-09-22,109850.4,661.3608,False,0.8671
2025-09-23,109850.4,657.7606,False,0.8671
2025-09-24,109850.4,655.6678,False,0.8671
2025-09-25,109850.4,652.6429,False,0.8671
2025-09-26,109850.4,656.382,False,0.8671
2025-09-29,109850.4,658.2267,False,0.8671
2025-09-30,109850.4,660.7061,False,0.8671
2025-10-01,109850.4,662.9575,False,0.8671
2025-10-02,109850.4,663.7211,False,0.8671
2025-10-03,109850.4,663.7112,False,0.8671
2025-10-06,109850.4,666.0915,False,0.8671
2025-10-07,109850.4,663.6219,False,0.8671
2025-10-08,109850.4,667.5792,False,0.8671
2025-10-09,109850.4,665.6452,False,0.8671
2025-10-10,109850.4,647.6542,False,0.8671
2025-10-13,109850.4,657.5919,False,0.8671
2025-10-14,109850.4,656.7886,False,0.8671
2025-10-15,109850.4,659.7044,False,0.8671
2025-10-16,109850.4,655.2116,False,0.8671
2025-10-17,109850.4,658.9308,False,0.8671
2025-10-20,109850.4,665.7841,False,0.8671
2025-10-21,109850.4,665.7741,False,0.8671
2025-10-22,109850.4,662.3128,False,0.8671
2025-10-23,109850.4,666.2403,False,0.8671
2025-10-24,109850.4,671.6852,False,0.8671
2025-10-27,109850.4,679.6095,False,0.8671
2025-10-28,109850.4,681.4146,False,0.8671
2025-10-29,109850.4,681.7419,False,0.8671
2025-10-30,109850.4,674.244,False,0.8671
2025-10-31,109850.4,676.4556,False,0.8671
2025-11-03,109850.4,677.7252,False,0.8671
2025-11-04,109850.4,669.6917,False,0.8671
2025-11-05,109850.4,672.0125,False,0.8671
2025-11-06,109850.4,664.8022,False,0.8671
2025-11-07,109850.4,665.4567,False,0.8671
2025-11-10,109850.4,675.8407,False,0.8671
2025-11-11,109850.4,677.3879,False,0.8671
2025-11-12,109850.4,677.7648,False,0.8671
2025-11-13,109850.4,666.518,False,0.8671
2025-11-14,109850.4,666.4089,False,0.8671
2025-11-17,109850.4,660.2003,False,0.8671
2025-11-18,109850.4,654.6562,False,0.8671
2025-11-19,109850.4,657.1853,False,0.8671
2025-11-20,109850.4,647.1683,False,0.8671
2025-11-21,109850.4,653.6149,False,0.8671
2025-11-24,109850.4,663.2351,False,0.8671
2025-11-25,109850.4,669.4735,False,0.8671
2025-11-26,109850.4,674.0952,False,0.8671
2025-11-28,109850.4,677.7747,False,0.8671
2025-12-01,109850.4,674.6803,False,0.8671
2025-12-02,109850.4,675.9301,False,0.8671
2025-12-03,109850.4,678.2706,False,0.8671
2025-12-04,109850.4,678.7665,False,0.8671
2025-12-05,109850.4,680.0558,False,0.8671
2025-12-08,109850.4,678.0128,False,0.8671
2025-12-09,109850.4,677.4276,False,0.8671
2025-12-10,109850.4,681.9204,False,0.8671
2025-12-11,109850.4,683.5072,False,0.8671
2025-12-12,109850.4,676.1581,False,0.8671
2025-12-15,109850.4,675.1365,False,0.8671
2025-12-16,109850.4,673.2919,False,0.8671
2025-12-17,109850.4,665.8832,False,0.8671
2025-12-18,109850.4,670.9115,False,0.8671
2025-12-19,109850.4,676.9923,False,0.8671
2025-12-22,109850.4,681.2099,False,0.8671
2025-12-23,109850.4,684.3233,False,0.8671
2025-12-24,109850.4,686.7305,False,0.8671
2025-12-26,109850.4,686.6609,False,0.8671
2025-12-29,109850.4,684.2139,False,0.8671
2025-12-30,109850.4,683.3784,False,0.8671
2025-12-31,109850.4,678.3152,False,0.8671
2026-01-02,109850.4,679.5586,False,0.8671
2026-01-05,109850.4,684.0845,False,0.8671
2026-01-06,109850.4,688.153,False,0.8671
2026-01-07,109850.4,685.9348,False,0.8671
2026-01-08,109850.4,685.8651,False,0.8671
2026-01-09,109850.4,690.401,False,0.8671
2026-01-12,109850.4,691.4852,False,0.8671
2026-01-13,109850.4,690.1026,False,0.8671
2026-01-14,109850.4,686.7106,False,0.8671
2026-01-15,109850.4,688.5807,False,0.8671
2026-01-16,109850.4,688.0037,False,0.8671
2026-01-20,109850.4,673.9982,False,0.8671
2026-01-21,109850.4,681.7769,False,0.8671
2026-01-22,109850.4,685.338,False,0.8671
2026-01-23,109850.4,685.5865,False,0.8671
2026-01-26,109850.4,689.0681,False,0.8671
2026-01-27,109850.4,691.8135,False,0.8671
2026-01-28,109850.4,691.7438,False,0.8671
2026-01-29,109850.4,690.3712,False,0.8671
2026-01-30,109850.4,688.3121,False,0.8671
2026-02-02,109850.4,691.7339,False,0.8671
2026-02-03,109850.4,685.885,False,0.8671
2026-02-04,109850.4,682.5627,False,0.8671
2026-02-05,109850.4,674.038,False,0.8671
2026-02-06,109850.4,686.9692,False,0.8671
2026-02-09,109850.4,690.2817,False,0.8671
2026-02-10,109850.4,688.4613,False,0.8671
2026-02-11,109850.4,688.3022,False,0.8671
2026-02-12,109850.4,677.6687,False,0.8671
2026-02-13,109850.4,678.1461,False,0.8671
2026-02-17,109850.4,679.2403,False,0.8671
2026-02-18,109850.4,682.6621,False,0.8671
2026-02-19,109850.4,680.8616,False,0.8671
2026-02-20,109850.4,685.7856,False,0.8671
2026-02-23,109850.4,678.7828,False,0.8671
2026-02-24,109850.4,683.7165,False,0.8671
2026-02-25,109850.4,689.4859,False,0.8671
2026-02-26,109850.4,685.6562,False,0.8671
2026-02-27,109850.4,682.3637,False,0.8671
2026-03-02,109850.4,682.7517,False,0.8671
2026-03-03,109850.4,676.7337,False,0.8671
2026-03-04,109850.4,681.5082,False,0.8671
2026-03-05,109850.4,677.7085,False,0.8671
2026-03-06,109850.4,668.8257,False,0.8671
2026-03-09,109850.4,674.6846,False,0.8671
2026-03-10,109850.4,673.6003,False,0.8671
2026-03-11,109850.4,672.7548,False,0.8671
2026-03-12,109850.4,662.5391,False,0.8671
2026-03-13,109850.4,658.789,False,0.8671
2026-03-16,109850.4,665.4934,False,0.8671
2026-03-17,109850.4,667.244,False,0.8671
2026-03-18,109850.4,657.9335,False,0.8671
2026-03-19,109850.4,656.3122,False,0.8671
2026-03-20,109850.4,646.9034,False,0.8671
2026-03-23,109850.4,653.6959,False,0.8671
2026-03-24,109850.4,651.5016,False,0.8671
2026-03-25,109850.4,655.1322,False,0.8671
2026-03-26,109850.4,643.4324,False,0.8671
2026-03-27,109850.4,632.4606,False,0.8671
2026-03-30,109850.4,630.3461,False,0.8671
2026-03-31,109850.4,648.6689,False,0.8671
2026-04-01,109850.4,653.5563,False,0.8671
2026-04-02,109850.4,654.1448,False,0.8671
2026-04-06,109850.4,657.2368,False,0.8671
2026-04-07,109850.4,657.526,False,0.8671
2026-04-08,109850.4,674.2729,False,0.8671
2026-04-09,109850.4,678.1628,False,0.8671
2026-04-10,109850.4,677.7141,False,0.8671
2026-04-13,109850.4,684.337,False,0.8671
2026-04-14,109850.4,692.6755,False,0.8671
2026-04-15,109850.4,698.1414,False,0.8671
2026-04-16,109850.4,699.857,False,0.8671
2026-04-17,109850.4,708.3152,False,0.8671
2026-04-20,109850.4,706.8988,False,0.8671
2026-04-21,109850.4,702.2708,False,0.8671
2026-04-22,109850.4,709.3825,False,0.8671
2026-04-23,109791.47,706.6296,False,0.9203
2026-04-24,110248.14,712.1055,False,0.5081
2026-04-27,110350.46,713.3323,False,0.4158
2026-04-28,110060.98,709.8612,False,0.677
2026-04-29,110051.83,709.7515,False,0.6853
2026-04-30,110640.76,716.8133,False,0.1538
2026-05-01,110806.3,718.7982,False,0.0044
2026-05-04,110586.69,716.165,False,0.2026
2026-05-05,111065.83,721.9102,False,0.0
2026-05-06,111902.64,731.9443,False,0.0
2026-05-07,111715.48,729.7001,False,0.1673
2026-05-08,112217.9,735.7246,False,0.0
2026-05-11,112357.65,737.4003,False,0.0
2026-05-12,112264.48,736.2831,False,0.0829
2026-05-13,112608.02,740.4025,False,0.0
2026-05-14,113095.48,746.2475,False,0.0
2026-05-15,112346.84,737.2706,False,0.662
2026-05-18,112303.58,736.752,False,0.7002
2026-05-19,111894.32,731.8446,False,1.0621
2026-05-20,112519.85,739.3453,False,0.509
2026-05-21,112642.13,740.8115,False,0.4009
2026-05-22,112885.02,743.724,False,0.1861
2026-05-26,113296.78,748.6613,False,0.0
2026-05-27,113285.96,748.5316,False,0.0095
2026-05-28,113630.34,752.6609,False,0.0
