date,equity,buy_hold
2026-06-05 16:00:00,119669.36529140704,72059.58808238352
2026-06-05 17:00:00,119669.36529140704,67864.42711457708
2026-06-05 18:00:00,119669.36529140704,63441.31173765246
2026-06-05 19:00:00,119669.36529140704,67594.48110377925
2026-06-05 20:00:00,119669.36529140704,73805.23895220956
2026-06-05 21:00:00,119669.36529140704,75472.90541891621
2026-06-05 22:00:00,119669.36529140704,74875.02499500099
2026-06-05 23:00:00,119669.36529140704,77870.42591481704
2026-06-06 00:00:00,119669.36529140704,76956.60867826435
2026-06-06 01:00:00,119669.36529140704,77108.57828434314
2026-06-06 02:00:00,119669.36529140704,75504.89902019595
2026-06-06 03:00:00,119669.36529140704,72741.45170965805
2026-06-06 04:00:00,119669.36529140704,71703.65926814635
2026-06-06 05:00:00,119669.36529140704,74129.17416516697
2026-06-06 06:00:00,119669.36529140704,75650.86982603479
2026-06-06 07:00:00,119669.36529140704,75776.84463107378
2026-06-06 08:00:00,119669.36529140704,73877.22455508898
2026-06-06 09:00:00,119669.36529140704,73513.29734053189
2026-06-06 10:00:00,119669.36529140704,74013.19736052789
2026-06-06 11:00:00,119669.36529140704,73207.35852829434
2026-06-06 12:00:00,119669.36529140704,74575.0849830034
2026-06-06 13:00:00,119669.36529140704,71333.73325334933
2026-06-06 14:00:00,119669.36529140704,68130.37392521495
2026-06-06 15:00:00,119669.36529140704,71785.64287142572
2026-06-06 16:00:00,119669.36529140704,71783.64327134573
2026-06-06 17:00:00,119669.36529140704,72225.5548890222
2026-06-06 18:00:00,119669.36529140704,71657.66846630673
2026-06-06 19:00:00,119669.36529140704,70619.87602479504
2026-06-06 20:00:00,119669.36529140704,70275.94481103779
2026-06-06 21:00:00,119669.36529140704,70797.84043191362
2026-06-06 22:00:00,119669.36529140704,70673.8652269546
2026-06-06 23:00:00,119669.36529140704,72457.50849830033
2026-06-07 00:00:00,119669.36529140704,74597.08058388323
2026-06-07 01:00:00,119435.28150301268,76774.64507098579
2026-06-07 02:00:00,117944.6320366128,75796.84063187362
2026-06-07 03:00:00,117581.876849493,75558.88822235553
2026-06-07 04:00:00,117097.18714569426,75240.95180963806
2026-06-07 05:00:00,126248.3726224477,81243.75124975006
2026-06-07 06:00:00,127842.66642802465,82289.54209158168
2026-06-07 07:00:00,123108.55881796534,79184.16316736653
2026-06-07 08:00:00,123937.71353138205,79728.05438912219
2026-06-07 09:00:00,122636.0625658345,78874.225154969
2026-06-07 10:00:00,124468.12867893536,80075.98480303938
2026-06-07 11:00:00,127614.03920925166,82139.57208558288
2026-06-07 12:00:00,127022.65680335887,81751.64967006598
2026-06-07 13:00:00,128717.54658519595,82863.42731453708
2026-06-07 14:00:00,134561.2582970335,86696.66066786642
2026-06-07 15:00:00,131759.81277633517,84859.02819436112
2026-06-07 16:00:00,129973.47210698889,83687.26254749049
2026-06-07 17:00:00,130854.44898999415,84265.14697060587
2026-06-07 18:00:00,127486.0079667388,82055.58888222356
2026-06-07 19:00:00,126995.22153710612,81733.65326934613
2026-06-07 20:00:00,130951.99660333729,84329.13417316537
2026-06-07 21:00:00,131116.6082008538,84437.1125774845
2026-06-07 22:00:00,135302.01048585796,87182.56348730253
2026-06-07 23:00:00,136704.25742766564,88102.37952409519
2026-06-08 00:00:00,134457.61395785643,86628.67426514697
2026-06-08 01:00:00,133561.39526026632,86040.79184163167
2026-06-08 02:00:00,134305.19581200776,86528.69426114777
2026-06-08 03:00:00,134829.51423372712,86872.62547490501
2026-06-08 04:00:00,132857.2234264455,85578.88422315537
2026-06-08 05:00:00,132031.11707594577,85036.9926014797
2026-06-08 06:00:00,135399.55809920112,87246.55068986202
2026-06-08 07:00:00,135375.17119586532,87230.55388922215
2026-06-08 08:00:00,132890.7554185322,85600.87982403518
2026-06-08 09:00:00,132646.88638517435,85440.91181763647
2026-06-08 10:00:00,132695.66019184593,85472.90541891621
2026-06-08 11:00:00,134088.76204490266,86386.7226554689
2026-06-08 12:00:00,133341.91313024424,85896.82063587282
2026-06-08 13:00:00,134692.33790246333,86782.64347130574
2026-06-08 14:00:00,136179.93900594627,87758.44831033792
2026-06-08 15:00:00,138213.19707156735,89092.18156368725
2026-06-08 16:00:00,138892.98200205236,89538.09238152367
2026-06-08 17:00:00,139417.30042377173,89882.02359528093
2026-06-08 18:00:00,139972.10247466085,90245.95080983803
2026-06-08 19:00:00,141423.12322314008,91197.76044791042
2026-06-08 20:00:00,145413.43028145796,93815.23695260948
2026-06-08 21:00:00,145538.41316105385,93897.22055588881
2026-06-08 22:00:00,142380.30917906965,91825.6348730254
2026-06-08 23:00:00,142325.43864656414,91789.64207158568
2026-06-09 00:00:00,139399.01024626993,89870.02599480104
2026-06-09 01:00:00,138899.0787278863,89542.09158168366
2026-06-09 02:00:00,139444.7356900245,89900.01999600079
2026-06-09 03:00:00,138713.12858995097,89420.11597680463
2026-06-09 04:00:00,139600.20219879015,90001.99960007999
2026-06-09 05:00:00,140490.32417054632,90585.8828234353
2026-06-09 06:00:00,144672.6780926335,93329.33413317335
2026-06-09 07:00:00,145821.91091233236,94083.18336332733
2026-06-09 08:00:00,147583.86467834288,95238.95220955809
2026-06-09 09:00:00,146315.74570488202,94407.11857628475
2026-06-09 10:00:00,148092.94128547737,95572.88542291541
2026-06-09 11:00:00,144943.9823922441,93507.29854029194
2026-06-09 12:00:00,146065.77994569024,94243.15136972605
2026-06-09 13:00:00,144858.62823056884,93451.3097380524
2026-06-09 14:00:00,143709.39541086997,92697.46050789842
2026-06-09 15:00:00,134847.80441122898,86884.62307538491
2026-06-09 16:00:00,136445.14657972293,87932.41351729653
2026-06-09 17:00:00,141114.64108939405,91177.76444711057
2026-06-09 18:00:00,141114.64108939405,90131.97360527894
2026-06-09 19:00:00,141114.64108939405,89040.19196160768
2026-06-09 20:00:00,141114.64108939405,89764.04719056189
2026-06-09 21:00:00,141114.64108939405,88130.37392521495
2026-06-09 22:00:00,141114.64108939405,85190.96180763848
2026-06-09 23:00:00,141114.64108939405,85986.8026394721
2026-06-10 00:00:00,141114.64108939405,87878.42431513697
2026-06-10 01:00:00,141114.64108939405,87586.4827034593
2026-06-10 02:00:00,141114.64108939405,86164.76704659068
2026-06-10 03:00:00,141114.64108939405,86916.61667666466
2026-06-10 04:00:00,141114.64108939405,86036.7926414717
2026-06-10 05:00:00,141114.64108939405,85950.80983803238
2026-06-10 06:00:00,141114.64108939405,85648.8702259548
2026-06-10 07:00:00,141114.64108939405,86626.67466506698
2026-06-10 08:00:00,141114.64108939405,85160.9678064387
2026-06-10 09:00:00,141114.64108939405,84641.07178564287
2026-06-10 10:00:00,141114.64108939405,84545.09098180365
2026-06-10 11:00:00,141114.64108939405,82931.41371725654
2026-06-10 12:00:00,141114.64108939405,84905.01899620076
2026-06-10 13:00:00,141114.64108939405,88112.3775244951
2026-06-10 14:00:00,141114.64108939405,87438.51229754048
2026-06-10 15:00:00,141114.64108939405,87586.4827034593
2026-06-10 16:00:00,141114.64108939405,84957.00859828034
2026-06-10 17:00:00,141114.64108939405,84613.07738452309
2026-06-10 18:00:00,141114.64108939405,85508.89822035593
2026-06-10 19:00:00,141114.64108939405,84085.18296340731
2026-06-10 20:00:00,141114.64108939405,82633.47330533894
2026-06-10 21:00:00,141114.64108939405,81273.7452509498
2026-06-10 22:00:00,141114.64108939405,81085.78284343131
2026-06-10 23:00:00,141114.64108939405,81705.65886822635
2026-06-11 00:00:00,141114.64108939405,82235.55288942212
2026-06-11 01:00:00,141114.64108939405,83691.26174765047
2026-06-11 02:00:00,141114.64108939405,83079.38412317536
2026-06-11 03:00:00,141114.64108939405,85098.98020395919
2026-06-11 04:00:00,141114.64108939405,84901.01979604078
2026-06-11 05:00:00,141114.64108939405,84277.14457108578
2026-06-11 06:00:00,141114.64108939405,84493.10137972406
2026-06-11 07:00:00,141114.64108939405,84511.0977804439
2026-06-11 08:00:00,140838.6084581214,87008.59828034393
2026-06-11 09:00:00,138669.069242364,85640.87182563487
2026-06-11 10:00:00,139125.81434041818,85928.81423715258
2026-06-11 11:00:00,139154.36090904658,85946.81063787242
2026-06-11 12:00:00,137799.98481967754,85092.98140371926
2026-06-11 13:00:00,137831.70322926462,85112.97740451909
2026-06-11 14:00:00,136712.04337084014,84407.11857628475
2026-06-11 15:00:00,135396.48427112377,83745.25094981004
2026-06-11 16:00:00,135396.48427112377,83389.32213557287
2026-06-11 17:00:00,135131.63685678106,87766.44671065787
2026-06-11 18:00:00,134262.73073116931,87190.56188762248
2026-06-11 19:00:00,134057.57234039984,87054.58908218356
2026-06-11 20:00:00,133457.18234388338,86656.66866626675
2026-06-11 21:00:00,134516.16168447273,87358.52829434113
2026-06-11 22:00:00,133460.19937904176,86658.66826634672
2026-06-11 23:00:00,131915.4773779542,85634.87302539492
2026-06-12 00:00:00,132772.31536293245,86202.75944811037
2026-06-12 01:00:00,131366.3769791301,85270.94581083783
2026-06-12 02:00:00,133523.55711736763,86700.65986802639
2026-06-12 03:00:00,134437.718770355,87306.53869226154
2026-06-12 04:00:00,133472.26751967525,86666.66666666667
2026-06-12 05:00:00,131064.67346329268,85070.98580283942
2026-06-12 06:00:00,129124.81036751287,83953.20935812838
2026-06-12 07:00:00,129124.81036751287,84713.05738852228
2026-06-12 08:00:00,128872.2308981313,86682.66346730653
2026-06-12 09:00:00,130628.92547756707,87888.42231553688
2026-06-12 10:00:00,129609.28517441197,87188.56228754247
2026-06-12 11:00:00,129760.77459088074,87292.54149170166
2026-06-12 12:00:00,129250.9544393032,86942.61147770446
2026-06-12 13:00:00,126774.68513164081,85242.95140971807
2026-06-12 14:00:00,128362.41074655375,86332.73345330932
2026-06-12 15:00:00,123956.1313139833,83475.30493901219
2026-06-12 16:00:00,123956.1313139833,83693.26134773045
2026-06-12 17:00:00,123956.1313139833,83269.34613077385
2026-06-12 18:00:00,123956.1313139833,82709.45810837833
2026-06-12 19:00:00,123956.1313139833,82913.41731653668
2026-06-12 20:00:00,123956.1313139833,82979.40411917616
2026-06-12 21:00:00,123956.1313139833,81371.72565486902
2026-06-12 22:00:00,123956.1313139833,81929.61407718457
2026-06-12 23:00:00,123956.1313139833,82375.524895021
2026-06-13 00:00:00,123956.1313139833,83201.35972805438
2026-06-13 01:00:00,123956.1313139833,83563.28734253149
2026-06-13 02:00:00,123956.1313139833,83019.39612077584
2026-06-13 03:00:00,123956.1313139833,82967.40651869627
2026-06-13 04:00:00,123956.1313139833,82667.46650669866
2026-06-13 05:00:00,123956.1313139833,82533.49330133974
2026-06-13 06:00:00,123956.1313139833,82771.44571085782
2026-06-13 07:00:00,123956.1313139833,82965.40691861628
2026-06-13 08:00:00,123956.1313139833,83195.36092781443
2026-06-13 09:00:00,123956.1313139833,82661.4677064587
2026-06-13 10:00:00,123956.1313139833,81933.61327734453
2026-06-13 11:00:00,123956.1313139833,82783.44331133772
2026-06-13 12:00:00,123956.1313139833,83357.32853429313
2026-06-13 13:00:00,123956.1313139833,82495.50089982004
2026-06-13 14:00:00,123956.1313139833,82693.46130773844
2026-06-13 15:00:00,123956.1313139833,83345.33093381324
2026-06-13 16:00:00,123956.1313139833,81767.64647070586
2026-06-13 17:00:00,123956.1313139833,81985.60287942411
2026-06-13 18:00:00,123956.1313139833,82891.42171565686
2026-06-13 19:00:00,123956.1313139833,82575.48490301939
2026-06-13 20:00:00,123956.1313139833,82789.44211157766
2026-06-13 21:00:00,123713.6622347663,85296.94061187761
2026-06-13 22:00:00,122153.36117643921,84199.1601679664
2026-06-13 23:00:00,122130.62454899547,84183.16336732653
2026-06-14 00:00:00,123088.4049800633,84857.02859428113
2026-06-14 01:00:00,122269.88639208842,84281.14377124574
2026-06-14 02:00:00,122687.67192136725,84575.08498300338
2026-06-14 03:00:00,122991.77431342736,84789.04219156168
2026-06-14 04:00:00,123065.66835261954,84841.03179364128
2026-06-14 05:00:00,123059.9841957586,84837.0325934813
2026-06-14 06:00:00,122943.45898010941,84755.04899020195
2026-06-14 07:00:00,123980.81760723033,85484.90301939612
2026-06-14 08:00:00,123557.34792109055,85186.9626074785
2026-06-14 09:00:00,123915.44980332955,85438.91221755648
2026-06-14 10:00:00,122784.30258800318,84643.07138572285
2026-06-14 11:00:00,122298.3071763931,84301.13977204559
2026-06-14 12:00:00,120945.47784349018,83349.3301339732
2026-06-14 13:00:00,123761.97756808429,85330.93381323735
2026-06-14 14:00:00,123270.29799961326,84985.00299940012
2026-06-14 15:00:00,122608.09372531415,84519.09618076384
2026-06-14 16:00:00,121908.94243141895,84027.19456108779
2026-06-14 17:00:00,122684.82984293679,84573.08538292341
2026-06-14 18:00:00,122863.88078405628,84699.0601879624
2026-06-14 19:00:00,123554.50584266009,85184.96300739852
2026-06-14 20:00:00,123719.34639162724,85300.93981203758
2026-06-14 21:00:00,132958.94336907973,91801.63967206558
2026-06-14 22:00:00,135243.97442717623,93409.31813637272
2026-06-14 23:00:00,136807.11756393383,94509.09818036392
2026-06-15 00:00:00,136943.53732859629,94605.07898420317
2026-06-15 01:00:00,135837.96881914412,93827.23455308938
2026-06-15 02:00:00,140757.6065822848,97288.54229154169
2026-06-15 03:00:00,140771.8169744371,97298.54029194161
2026-06-15 04:00:00,140444.97795493325,97068.58628274345
2026-06-15 05:00:00,141817.70183684945,98034.39312137572
2026-06-15 06:00:00,143562.737993157,99262.1475704859
2026-06-15 07:00:00,142482.74818957906,98502.29954009198
2026-06-15 08:00:00,142442.95909155248,98474.30513897221
2026-06-15 09:00:00,143017.05893450708,98878.22435512897
2026-06-15 10:00:00,146882.28559994395,101597.6804639072
2026-06-15 11:00:00,154717.89583274507,107110.57788442311
2026-06-15 12:00:00,154132.42767606862,106698.66026794641
2026-06-15 13:00:00,153268.43583320623,106090.78184363125
2026-06-15 14:00:00,153848.2198330218,106498.700259948
2026-06-15 15:00:00,154337.05732306238,106842.63147370527
2026-06-15 16:00:00,153146.22646069614,106004.79904019195
2026-06-15 17:00:00,152410.1281472048,105486.90261947608
2026-06-15 18:00:00,152506.75881384074,105554.88902219557
2026-06-15 19:00:00,151213.6131279777,104645.07098580284
2026-06-15 20:00:00,149542.47101086233,103469.30613877226
2026-06-15 21:00:00,150156.35995184345,103901.21975604878
2026-06-15 22:00:00,149113.31716786162,103167.36652669468
2026-06-15 23:00:00,149892.04665780987,103715.25694861026
2026-06-16 00:00:00,148203.85207011172,102527.49450109978
2026-06-16 01:00:00,148064.5902270188,102429.51409718055
2026-06-16 02:00:00,150267.20101063175,103979.20415916818
2026-06-16 03:00:00,152682.96767652978,105678.86422715455
2026-06-16 04:00:00,151131.19285349408,104587.08258348328
2026-06-16 05:00:00,150957.8260692355,104465.10697860428
2026-06-16 06:00:00,151139.71908878552,104593.08138372326
2026-06-16 07:00:00,151648.45112783933,104951.0097980404
2026-06-16 08:00:00,153646.43226445856,106356.72865426913
2026-06-16 09:00:00,150832.7746182949,104377.12457508499
2026-06-16 10:00:00,149431.62995207403,103391.32173565286
2026-06-16 11:00:00,148735.32073660928,102901.4197160568
2026-06-16 12:00:00,148078.80061917112,102439.51209758046
2026-06-16 13:00:00,145896.08438457147,100903.81923615278
2026-06-16 14:00:00,142440.99805743544,98670.26594681063
2026-06-16 15:00:00,142440.99805743544,99416.11677664467
2026-06-16 16:00:00,142440.99805743544,101019.79604079183
2026-06-16 17:00:00,142440.99805743544,101187.76244751048
2026-06-16 18:00:00,142440.99805743544,100373.92521495701
2026-06-16 19:00:00,142440.99805743544,99394.12117576484
2026-06-16 20:00:00,142440.99805743544,100501.89962007599
2026-06-16 21:00:00,142440.99805743544,101225.7548490302
2026-06-16 22:00:00,142440.99805743544,101647.67046590682
2026-06-16 23:00:00,142440.99805743544,100997.800439912
2026-06-17 00:00:00,142440.99805743544,100957.80843831232
2026-06-17 01:00:00,142440.99805743544,101689.66206758647
2026-06-17 02:00:00,142440.99805743544,101001.79964007199
2026-06-17 03:00:00,142440.99805743544,102209.55808838233
2026-06-17 04:00:00,142440.99805743544,102559.48810237952
2026-06-17 05:00:00,142162.37095544685,102729.45410917816
2026-06-17 06:00:00,141535.96841958928,102267.54649070185
2026-06-17 07:00:00,141050.57424678188,101909.61807638472
2026-06-17 08:00:00,139930.64244024866,101083.78324335132
2026-06-17 09:00:00,141647.14809045577,102349.5300939812
2026-06-17 10:00:00,140242.48785853272,101313.73725254949
2026-06-17 11:00:00,135126.1729540111,97736.4527094581
2026-06-17 12:00:00,135126.1729540111,96960.60787842431
2026-06-17 13:00:00,135126.1729540111,96292.74145170965
2026-06-17 14:00:00,135126.1729540111,96522.69546090781
2026-06-17 15:00:00,135126.1729540111,98430.31393721256
2026-06-17 16:00:00,135126.1729540111,98600.2799440112
2026-06-17 17:00:00,135126.1729540111,99734.05318936211
2026-06-17 18:00:00,135126.1729540111,99512.09758048391
2026-06-17 19:00:00,135126.1729540111,96084.7830433913
2026-06-17 20:00:00,135126.1729540111,97010.59788042391
2026-06-17 21:00:00,135126.1729540111,95136.97260547889
2026-06-17 22:00:00,135126.1729540111,96136.77264547089
2026-06-17 23:00:00,135126.1729540111,95426.91461707659
2026-06-18 00:00:00,135126.1729540111,95950.8098380324
2026-06-18 01:00:00,135126.1729540111,96914.61707658469
2026-06-18 02:00:00,135126.1729540111,96762.64747050591
2026-06-18 03:00:00,135126.1729540111,95220.95580883823
2026-06-18 04:00:00,135126.1729540111,93433.31333733253
2026-06-18 05:00:00,135126.1729540111,92769.44611077785
2026-06-18 06:00:00,135126.1729540111,92763.4473105379
2026-06-18 07:00:00,135126.1729540111,93903.21935612877
2026-06-18 08:00:00,135126.1729540111,94115.17696460708
2026-06-18 09:00:00,135126.1729540111,94117.17656468705
2026-06-18 10:00:00,135126.1729540111,94087.1825634873
2026-06-18 11:00:00,135126.1729540111,94027.19456108777
2026-06-18 12:00:00,135126.1729540111,95038.9922015597
2026-06-18 13:00:00,135126.1729540111,94097.18056388722
2026-06-18 14:00:00,135126.1729540111,94351.1297740452
2026-06-18 15:00:00,135126.1729540111,89446.11077784443
2026-06-18 16:00:00,135126.1729540111,89722.05558888223
2026-06-18 17:00:00,135126.1729540111,88964.20715856829
2026-06-18 18:00:00,135126.1729540111,88988.20235952809
2026-06-18 19:00:00,135126.1729540111,90133.97320535893
2026-06-18 20:00:00,135126.1729540111,91171.76564687061
2026-06-18 21:00:00,135126.1729540111,90847.83043391322
2026-06-18 22:00:00,135126.1729540111,91535.69286142771
2026-06-18 23:00:00,135126.1729540111,91149.7700459908
2026-06-19 00:00:00,135126.1729540111,90531.89362127574
2026-06-19 01:00:00,135126.1729540111,90369.92601479703
2026-06-19 02:00:00,135126.1729540111,90391.92161567687
2026-06-19 03:00:00,135126.1729540111,89580.08398320337
2026-06-19 04:00:00,135126.1729540111,88458.30833833232
2026-06-19 05:00:00,135126.1729540111,90181.96360727854
2026-06-19 06:00:00,135126.1729540111,90183.96320735852
2026-06-19 07:00:00,135126.1729540111,89152.16956608678
2026-06-19 08:00:00,135126.1729540111,90491.90161967606
2026-06-19 09:00:00,135126.1729540111,89960.00799840031
2026-06-19 10:00:00,135126.1729540111,89892.02159568085
2026-06-19 11:00:00,135126.1729540111,89224.1551689662
2026-06-19 12:00:00,135126.1729540111,91405.71885622875
2026-06-19 13:00:00,135126.1729540111,90719.85602879424
2026-06-19 14:00:00,135126.1729540111,90797.84043191362
2026-06-19 15:00:00,135126.1729540111,90805.83883223355
2026-06-19 16:00:00,135126.1729540111,89320.13597280544
2026-06-19 17:00:00,135126.1729540111,91361.7276544691
2026-06-19 18:00:00,135126.1729540111,90771.84563087381
2026-06-19 19:00:00,135126.1729540111,90303.93921215757
2026-06-19 20:00:00,135126.1729540111,90621.87562487501
2026-06-19 21:00:00,135126.1729540111,90321.93561287741
2026-06-19 22:00:00,134861.85429234456,93239.35212957408
2026-06-19 23:00:00,137840.67555605943,95340.93181363727
2026-06-20 00:00:00,136604.93238671625,94469.10617876424
2026-06-20 01:00:00,136202.46557468246,94185.1629674065
2026-06-20 02:00:00,135482.56015034034,93677.26454709058
2026-06-20 03:00:00,134980.8937719602,93323.3353329334
2026-06-20 04:00:00,136196.7970280341,94181.16376724654
2026-06-20 05:00:00,135938.87815553357,93999.200159968
2026-06-20 06:00:00,136103.2660083361,94115.17696460708
2026-06-20 07:00:00,135559.08553009323,93731.25374925014
2026-06-20 08:00:00,135635.61090984615,93785.2429514097
2026-06-20 09:00:00,136525.5727336392,94413.1173765247
2026-06-20 10:00:00,136247.81394786938,94217.15656868626
2026-06-20 11:00:00,135822.67294924214,93917.21655668865
2026-06-20 12:00:00,136797.6629727606,94605.07898420317
2026-06-20 13:00:00,135193.4642712738,93473.3053389322
2026-06-20 14:00:00,136922.3709990246,94693.06138772245
2026-06-20 15:00:00,137514.73412377853,95110.9778044391
2026-06-20 16:00:00,136990.39355880496,94741.05178964208
2026-06-20 17:00:00,135641.27945649452,93789.24215156969
2026-06-20 18:00:00,135411.7033172358,93627.27454509097
2026-06-20 19:00:00,134839.1801057511,93223.35532893421
2026-06-20 20:00:00,136276.15668111117,94237.15256948609
2026-06-20 21:00:00,136281.82522775955,94241.15176964607
2026-06-20 22:00:00,137432.5401973773,95052.98940211957
2026-06-20 23:00:00,136179.791388089,94169.16616676663
2026-06-21 00:00:00,135995.56362201722,94039.19216156768
2026-06-21 01:00:00,135703.6334696265,93833.23335332933
2026-06-21 02:00:00,135051.75060506474,93373.325334933
2026-06-21 03:00:00,136264.81958781445,94229.15416916617
2026-06-21 04:00:00,135077.25906498235,93391.32173565286
2026-06-21 05:00:00,134772.9091268851,93363.3273345331
2026-06-21 06:00:00,134772.9091268851,93633.27334533092
2026-06-21 07:00:00,134772.9091268851,93241.35172965407
2026-06-21 08:00:00,134772.9091268851,91023.7952409518
2026-06-21 09:00:00,134772.9091268851,91427.71445710858
2026-06-21 10:00:00,134772.9091268851,91651.66966606678
2026-06-21 11:00:00,134772.9091268851,90721.85562887421
2026-06-21 12:00:00,134772.9091268851,90333.93321335732
2026-06-21 13:00:00,134772.9091268851,90585.8828234353
2026-06-21 14:00:00,134772.9091268851,90735.85282943411
2026-06-21 15:00:00,134772.9091268851,90721.85562887421
2026-06-21 16:00:00,134772.9091268851,90061.9876024795
2026-06-21 17:00:00,134772.9091268851,89884.02319536092
2026-06-21 18:00:00,134772.9091268851,90525.89482103579
2026-06-21 19:00:00,134772.9091268851,90349.93001399719
2026-06-21 20:00:00,134772.9091268851,89338.13237352528
2026-06-21 21:00:00,134772.9091268851,89114.17716456708
2026-06-21 22:00:00,134772.9091268851,89216.15676864627
2026-06-21 23:00:00,134772.9091268851,86860.62787442512
2026-06-22 00:00:00,134772.9091268851,88386.32273545291
2026-06-22 01:00:00,134772.9091268851,89602.07958408319
2026-06-22 02:00:00,134772.9091268851,88994.20115976804
2026-06-22 03:00:00,134772.9091268851,88140.37192561488
2026-06-22 04:00:00,134772.9091268851,88820.23595280944
2026-06-22 05:00:00,134772.9091268851,88892.22155568886
2026-06-22 06:00:00,134772.9091268851,89550.08998200358
2026-06-22 07:00:00,134772.9091268851,90317.93641271746
2026-06-22 08:00:00,134772.9091268851,90567.88642271546
2026-06-22 09:00:00,134772.9091268851,90517.89642071584
2026-06-22 10:00:00,134772.9091268851,90769.84603079384
2026-06-22 11:00:00,134509.2814802896,91209.75804839031
2026-06-22 12:00:00,135694.08587262698,92029.59408118376
2026-06-22 13:00:00,136263.36993431105,92423.5152969406
2026-06-22 14:00:00,133610.5640021995,90587.88242351529
2026-06-22 15:00:00,132697.39769005653,89956.00879824035
2026-06-22 16:00:00,133755.05234272845,90687.86242751448
2026-06-22 17:00:00,133373.60312373203,90423.9152169566
2026-06-22 18:00:00,132798.5395284268,90025.9948010398
2026-06-22 19:00:00,132174.9509688383,89774.0451909618
2026-06-22 20:00:00,131916.4051565639,90545.89082183562
2026-06-22 21:00:00,129589.39007182175,89094.18116376724
2026-06-22 22:00:00,129589.39007182175,88640.27194561088
2026-06-22 23:00:00,129589.39007182175,88436.3127374525
2026-06-23 00:00:00,129589.39007182175,88786.24275144971
2026-06-23 01:00:00,129589.39007182175,88320.33593281342
2026-06-23 02:00:00,129589.39007182175,89110.1779644071
2026-06-23 03:00:00,129589.39007182175,89472.10557888422
2026-06-23 04:00:00,129589.39007182175,88662.2675464907
2026-06-23 05:00:00,129589.39007182175,87780.44391121775
2026-06-23 06:00:00,129589.39007182175,85088.98220355928
2026-06-23 07:00:00,129589.39007182175,85012.99740051989
2026-06-23 08:00:00,129589.39007182175,84441.11177764447
2026-06-23 09:00:00,129589.39007182175,84793.04139172166
2026-06-23 10:00:00,129589.39007182175,84409.11817636472
2026-06-23 11:00:00,129589.39007182175,84959.00819836032
2026-06-23 12:00:00,129589.39007182175,84279.14417116577
2026-06-23 13:00:00,129589.39007182175,84469.10617876424
2026-06-23 14:00:00,129589.39007182175,84409.11817636472
2026-06-23 15:00:00,129589.39007182175,83511.2977404519
2026-06-23 16:00:00,129589.39007182175,83251.34973005397
2026-06-23 17:00:00,129589.39007182175,82597.4805038992
2026-06-23 18:00:00,129589.39007182175,82637.47250549888
2026-06-23 19:00:00,129589.39007182175,83397.32053589281
2026-06-23 20:00:00,129589.39007182175,83345.33093381324
2026-06-23 21:00:00,129589.39007182175,83549.29014197159
2026-06-23 22:00:00,129589.39007182175,83551.28974205158
2026-06-23 23:00:00,129589.39007182175,83199.3601279744
2026-06-24 00:00:00,129589.39007182175,83897.22055588882
2026-06-24 01:00:00,129589.39007182175,83811.23775244951
2026-06-24 02:00:00,129589.39007182175,82593.48130373925
2026-06-24 03:00:00,129589.39007182175,82357.52849430114
2026-06-24 04:00:00,129589.39007182175,82807.43851229754
2026-06-24 05:00:00,129589.39007182175,83707.25854829034
2026-06-24 06:00:00,129589.39007182175,83363.32733453308
2026-06-24 07:00:00,129589.39007182175,82731.45370925814
2026-06-24 08:00:00,129589.39007182175,83155.36892621475
2026-06-24 09:00:00,129589.39007182175,82833.43331333733
2026-06-24 10:00:00,129589.39007182175,82417.51649670066
2026-06-24 11:00:00,129589.39007182175,84327.13457308538
2026-06-24 12:00:00,129589.39007182175,83407.31853629275
2026-06-24 13:00:00,129589.39007182175,82005.59888022394
2026-06-24 14:00:00,129589.39007182175,83585.28294341131
2026-06-24 15:00:00,129589.39007182175,81287.7424515097
2026-06-24 16:00:00,129589.39007182175,79764.04719056188
2026-06-24 17:00:00,129589.39007182175,78358.32833433313
2026-06-24 18:00:00,129589.39007182175,80935.8128374325
2026-06-24 19:00:00,129589.39007182175,80905.81883623276
2026-06-24 20:00:00,129589.39007182175,82213.55728854229
2026-06-24 21:00:00,129589.39007182175,83225.3549290142
2026-06-24 22:00:00,129589.39007182175,82515.49690061988
2026-06-24 23:00:00,129589.39007182175,83353.32933413317
2026-06-25 00:00:00,129589.39007182175,82609.47810437912
2026-06-25 01:00:00,129589.39007182175,83031.39372125574
2026-06-25 02:00:00,129589.39007182175,82541.49170165966
2026-06-25 03:00:00,129589.39007182175,82277.54449110178
2026-06-25 04:00:00,129589.39007182175,82699.46010797839
2026-06-25 05:00:00,129335.90184373714,83171.36572685462
2026-06-25 06:00:00,129293.2414216428,83143.37132573484
2026-06-25 07:00:00,130134.26117150276,83695.26094781043
2026-06-25 08:00:00,129338.94901674388,83173.36532693461
2026-06-25 09:00:00,129479.11897505389,83265.34693061389
2026-06-25 10:00:00,128296.81584843915,82489.50209958007
2026-06-25 11:00:00,128632.00487918044,82709.45810837833
2026-06-25 12:00:00,128391.27821164807,82551.48970205958
2026-06-25 13:00:00,120616.05062419278,77604.47910417918
2026-06-25 14:00:00,120616.05062419278,79532.09358128374
2026-06-25 15:00:00,120616.05062419278,80237.95240951808
2026-06-25 16:00:00,120616.05062419278,79672.06558688263
2026-06-25 17:00:00,120616.05062419278,80003.99920015997
